donor	method	state	gene	fields	eligible	called	correct	allele_matches	stratum	family
HG02145	T1K	complete	C	2	1	1	1	2	AFR	BB20
HG02145	T1K	complete	DPA1	2	1	1	1	2	AFR	BB20
HG02145	T1K	complete	DPB1	2	1	1	1	2	AFR	BB20
HG02145	T1K	complete	DQA1	2	1	1	1	2	AFR	BB20
HG02145	T1K	complete	DQB1	2	1	1	1	2	AFR	BB20
HG02145	T1K	complete	DRB1	2	1	1	1	2	AFR	BB20
HG02145	T1K	complete	A	4	1	1	1	2	AFR	BB20
HG02145	T1K	complete	B	4	0	0	0	0	AFR	BB20
HG02145	T1K	complete	C	4	1	1	0	1	AFR	BB20
HG02145	T1K	complete	DPA1	4	0	0	0	0	AFR	BB20
HG02145	T1K	complete	DPB1	4	1	1	0	1	AFR	BB20
HG02145	T1K	complete	DQA1	4	1	1	0	0	AFR	BB20
HG02145	T1K	complete	DQB1	4	1	1	0	1	AFR	BB20
HG02145	T1K	complete	DRB1	4	0	0	0	0	AFR	BB20
HG02145	ipd_genome	complete	A	2	1	1	1	2	AFR	BB20
HG02145	ipd_genome	complete	B	2	1	1	1	2	AFR	BB20
HG02145	ipd_genome	complete	C	2	1	1	1	2	AFR	BB20
HG02145	ipd_genome	complete	DPA1	2	1	1	1	2	AFR	BB20
HG02145	ipd_genome	complete	DPB1	2	1	1	1	2	AFR	BB20
HG02145	ipd_genome	complete	DQA1	2	1	1	1	2	AFR	BB20
HG02145	ipd_genome	complete	DQB1	2	1	1	1	2	AFR	BB20
HG02145	ipd_genome	complete	DRB1	2	1	1	1	2	AFR	BB20
HG02145	ipd_genome	complete	A	4	1	1	1	2	AFR	BB20
HG02145	ipd_genome	complete	B	4	0	0	0	0	AFR	BB20
HG02145	ipd_genome	complete	C	4	1	1	1	2	AFR	BB20
HG02145	ipd_genome	complete	DPA1	4	0	0	0	0	AFR	BB20
HG02145	ipd_genome	complete	DPB1	4	1	1	1	2	AFR	BB20
HG02145	ipd_genome	complete	DQA1	4	1	1	0	1	AFR	BB20
HG02145	ipd_genome	complete	DQB1	4	1	1	1	2	AFR	BB20
HG02145	ipd_genome	complete	DRB1	4	0	0	0	0	AFR	BB20
HG02145	all	complete	A	2	1	1	1	2	AFR	BB20
HG02145	all	complete	B	2	1	1	1	2	AFR	BB20
HG02145	all	complete	C	2	1	1	1	2	AFR	BB20
HG02145	all	complete	DPA1	2	1	1	1	2	AFR	BB20
HG02145	all	complete	DPB1	2	1	1	1	2	AFR	BB20
HG02145	all	complete	DQA1	2	1	1	1	2	AFR	BB20
HG02145	all	complete	DQB1	2	1	1	1	2	AFR	BB20
HG02145	all	complete	DRB1	2	1	1	1	2	AFR	BB20
HG02145	all	complete	A	4	1	1	1	2	AFR	BB20
HG02145	all	complete	B	4	0	0	0	0	AFR	BB20
HG02145	all	complete	C	4	1	1	1	2	AFR	BB20
HG02145	all	complete	DPA1	4	0	0	0	0	AFR	BB20
HG02145	all	complete	DPB1	4	1	1	1	2	AFR	BB20
HG02145	all	complete	DQA1	4	1	1	0	1	AFR	BB20
HG02145	all	complete	DQB1	4	1	1	1	2	AFR	BB20
HG02145	all	complete	DRB1	4	0	0	0	0	AFR	BB20
NA19909	T1K	complete	A	2	1	1	1	2	AFR	2427
NA19909	T1K	complete	B	2	1	1	1	2	AFR	2427
NA19909	T1K	complete	C	2	1	1	1	2	AFR	2427
NA19909	T1K	complete	DPA1	2	1	1	1	2	AFR	2427
NA19909	T1K	complete	DPB1	2	1	1	1	2	AFR	2427
NA19909	T1K	complete	DQA1	2	1	1	1	2	AFR	2427
NA19909	T1K	complete	DQB1	2	1	1	1	2	AFR	2427
NA19909	T1K	complete	DRB1	2	1	1	1	2	AFR	2427
NA19909	T1K	complete	A	4	1	1	1	2	AFR	2427
NA19909	T1K	complete	B	4	1	1	1	2	AFR	2427
NA19909	T1K	complete	C	4	1	1	1	2	AFR	2427
NA19909	T1K	complete	DPA1	4	0	0	0	0	AFR	2427
NA19909	T1K	complete	DPB1	4	1	1	0	0	AFR	2427
NA19909	T1K	complete	DQA1	4	1	1	0	0	AFR	2427
NA19909	T1K	complete	DQB1	4	1	1	0	0	AFR	2427
NA19909	T1K	complete	DRB1	4	0	0	0	0	AFR	2427
NA19909	ipd_genome	complete	A	2	1	1	1	2	AFR	2427
NA19909	ipd_genome	complete	B	2	1	1	1	2	AFR	2427
NA19909	ipd_genome	complete	C	2	1	1	1	2	AFR	2427
NA19909	ipd_genome	complete	DPA1	2	1	1	1	2	AFR	2427
NA19909	ipd_genome	complete	DPB1	2	1	1	1	2	AFR	2427
NA19909	ipd_genome	complete	DQA1	2	1	1	1	2	AFR	2427
NA19909	ipd_genome	complete	DQB1	2	1	1	1	2	AFR	2427
NA19909	ipd_genome	complete	DRB1	2	1	1	0	1	AFR	2427
NA19909	ipd_genome	complete	A	4	1	1	1	2	AFR	2427
NA19909	ipd_genome	complete	B	4	1	1	1	2	AFR	2427
NA19909	ipd_genome	complete	C	4	1	1	1	2	AFR	2427
NA19909	ipd_genome	complete	DPA1	4	0	0	0	0	AFR	2427
NA19909	ipd_genome	complete	DPB1	4	1	1	1	2	AFR	2427
NA19909	ipd_genome	complete	DQA1	4	1	1	0	1	AFR	2427
NA19909	ipd_genome	complete	DQB1	4	1	1	0	1	AFR	2427
NA19909	ipd_genome	complete	DRB1	4	0	0	0	0	AFR	2427
NA19909	all	complete	A	2	1	1	1	2	AFR	2427
NA19909	all	complete	B	2	1	1	1	2	AFR	2427
NA19909	all	complete	C	2	1	1	1	2	AFR	2427
NA19909	all	complete	DPA1	2	1	1	1	2	AFR	2427
NA19909	all	complete	DPB1	2	1	1	1	2	AFR	2427
NA19909	all	complete	DQA1	2	1	1	1	2	AFR	2427
NA19909	all	complete	DQB1	2	1	1	1	2	AFR	2427
NA19909	all	complete	DRB1	2	1	1	0	1	AFR	2427
NA19909	all	complete	A	4	1	1	1	2	AFR	2427
NA19909	all	complete	B	4	1	1	1	2	AFR	2427
NA19909	all	complete	C	4	1	1	1	2	AFR	2427
NA19909	all	complete	DPA1	4	0	0	0	0	AFR	2427
NA19909	all	complete	DPB1	4	1	1	1	2	AFR	2427
NA19909	all	complete	DQA1	4	1	1	0	0	AFR	2427
NA19909	all	complete	DQB1	4	1	1	0	1	AFR	2427
NA19909	all	complete	DRB1	4	0	0	0	0	AFR	2427
NA19338	T1K	complete	A	2	1	1	1	2	AFR	NA19338
NA19338	T1K	complete	B	2	1	1	1	2	AFR	NA19338
NA19338	T1K	complete	C	2	1	1	1	2	AFR	NA19338
NA19338	T1K	complete	DPA1	2	1	1	1	2	AFR	NA19338
NA19338	T1K	complete	DPB1	2	1	1	1	2	AFR	NA19338
NA19338	T1K	complete	DQA1	2	1	1	1	2	AFR	NA19338
NA19338	T1K	complete	DQB1	2	1	1	1	2	AFR	NA19338
NA19338	T1K	complete	DRB1	2	1	1	1	2	AFR	NA19338
NA19338	T1K	complete	A	4	1	1	1	2	AFR	NA19338
NA19338	T1K	complete	B	4	1	1	1	2	AFR	NA19338
NA19338	T1K	complete	C	4	1	1	0	1	AFR	NA19338
NA19338	T1K	complete	DPA1	4	0	0	0	0	AFR	NA19338
NA19338	T1K	complete	DPB1	4	1	1	1	2	AFR	NA19338
NA19338	T1K	complete	DQA1	4	1	1	0	1	AFR	NA19338
NA19338	T1K	complete	DQB1	4	1	1	1	2	AFR	NA19338
NA19338	T1K	complete	DRB1	4	0	0	0	0	AFR	NA19338
NA19338	ipd_genome	complete	A	2	1	1	1	2	AFR	NA19338
NA19338	ipd_genome	complete	B	2	1	1	1	2	AFR	NA19338
NA19338	ipd_genome	complete	C	2	1	1	1	2	AFR	NA19338
NA19338	ipd_genome	complete	DPA1	2	1	1	1	2	AFR	NA19338
NA19338	ipd_genome	complete	DPB1	2	1	1	1	2	AFR	NA19338
NA19338	ipd_genome	complete	DQA1	2	1	1	1	2	AFR	NA19338
NA19338	ipd_genome	complete	DQB1	2	1	1	1	2	AFR	NA19338
NA19338	ipd_genome	complete	DRB1	2	1	1	1	2	AFR	NA19338
NA19338	ipd_genome	complete	A	4	1	1	1	2	AFR	NA19338
NA19338	ipd_genome	complete	B	4	1	1	1	2	AFR	NA19338
NA19338	ipd_genome	complete	C	4	1	1	1	2	AFR	NA19338
NA19338	ipd_genome	complete	DPA1	4	0	0	0	0	AFR	NA19338
NA19338	ipd_genome	complete	DPB1	4	1	1	1	2	AFR	NA19338
NA19338	ipd_genome	complete	DQA1	4	1	1	1	2	AFR	NA19338
NA19338	ipd_genome	complete	DQB1	4	1	1	1	2	AFR	NA19338
NA19338	ipd_genome	complete	DRB1	4	0	0	0	0	AFR	NA19338
NA19338	all	complete	A	2	1	1	1	2	AFR	NA19338
NA19338	all	complete	B	2	1	1	1	2	AFR	NA19338
NA19338	all	complete	C	2	1	1	1	2	AFR	NA19338
NA19338	all	complete	DPA1	2	1	1	1	2	AFR	NA19338
NA19338	all	complete	DPB1	2	1	1	1	2	AFR	NA19338
NA19338	all	complete	DQA1	2	1	1	1	2	AFR	NA19338
NA19338	all	complete	DQB1	2	1	1	1	2	AFR	NA19338
NA19338	all	complete	DRB1	2	1	1	1	2	AFR	NA19338
NA19338	all	complete	A	4	1	1	1	2	AFR	NA19338
NA19338	all	complete	B	4	1	1	1	2	AFR	NA19338
NA19338	all	complete	C	4	1	1	1	2	AFR	NA19338
NA19338	all	complete	DPA1	4	0	0	0	0	AFR	NA19338
NA19338	all	complete	DPB1	4	1	1	1	2	AFR	NA19338
NA19338	all	complete	DQA1	4	1	1	1	2	AFR	NA19338
NA19338	all	complete	DQB1	4	1	1	1	2	AFR	NA19338
NA19338	all	complete	DRB1	4	0	0	0	0	AFR	NA19338
HG03209	T1K	complete	A	2	1	1	1	2	AFR	SL17
HG03209	T1K	complete	B	2	1	1	1	2	AFR	SL17
HG03209	T1K	complete	C	2	1	1	1	2	AFR	SL17
HG03209	T1K	complete	DPA1	2	1	1	1	2	AFR	SL17
HG03209	T1K	complete	DPB1	2	1	1	1	2	AFR	SL17
HG03209	T1K	complete	DQA1	2	1	1	1	2	AFR	SL17
HG03209	T1K	complete	DQB1	2	1	1	1	2	AFR	SL17
HG03209	T1K	complete	DRB1	2	1	1	1	2	AFR	SL17
HG03209	T1K	complete	A	4	1	1	1	2	AFR	SL17
HG03209	T1K	complete	B	4	0	0	0	0	AFR	SL17
HG03209	T1K	complete	C	4	0	0	0	0	AFR	SL17
HG03209	T1K	complete	DPA1	4	0	0	0	0	AFR	SL17
HG03209	T1K	complete	DPB1	4	0	0	0	0	AFR	SL17
HG03209	T1K	complete	DQA1	4	1	1	0	1	AFR	SL17
HG03209	T1K	complete	DQB1	4	0	0	0	0	AFR	SL17
HG03209	T1K	complete	DRB1	4	0	0	0	0	AFR	SL17
HG03209	ipd_genome	complete	A	2	1	1	1	2	AFR	SL17
HG03209	ipd_genome	complete	B	2	1	1	1	2	AFR	SL17
HG03209	ipd_genome	complete	C	2	1	1	1	2	AFR	SL17
HG03209	ipd_genome	complete	DPA1	2	1	1	0	1	AFR	SL17
HG03209	ipd_genome	complete	DPB1	2	1	1	1	2	AFR	SL17
HG03209	ipd_genome	complete	DQA1	2	1	1	1	2	AFR	SL17
HG03209	ipd_genome	complete	DQB1	2	1	1	1	2	AFR	SL17
HG03209	ipd_genome	complete	DRB1	2	1	1	0	1	AFR	SL17
HG03209	ipd_genome	complete	A	4	1	1	1	2	AFR	SL17
HG03209	ipd_genome	complete	B	4	0	0	0	0	AFR	SL17
HG03209	ipd_genome	complete	C	4	0	0	0	0	AFR	SL17
HG03209	ipd_genome	complete	DPA1	4	0	0	0	0	AFR	SL17
HG03209	ipd_genome	complete	DPB1	4	0	0	0	0	AFR	SL17
HG03209	ipd_genome	complete	DQA1	4	1	1	1	2	AFR	SL17
HG03209	ipd_genome	complete	DQB1	4	0	0	0	0	AFR	SL17
HG03209	ipd_genome	complete	DRB1	4	0	0	0	0	AFR	SL17
HG03209	all	complete	A	2	1	1	1	2	AFR	SL17
HG03209	all	complete	B	2	1	1	1	2	AFR	SL17
HG03209	all	complete	C	2	1	1	1	2	AFR	SL17
HG03209	all	complete	DPA1	2	1	1	0	1	AFR	SL17
HG03209	all	complete	DPB1	2	1	1	1	2	AFR	SL17
HG03209	all	complete	DQA1	2	1	1	1	2	AFR	SL17
HG03209	all	complete	DQB1	2	1	1	1	2	AFR	SL17
HG03209	all	complete	DRB1	2	1	1	1	2	AFR	SL17
HG03209	all	complete	A	4	1	1	1	2	AFR	SL17
HG03209	all	complete	B	4	0	0	0	0	AFR	SL17
HG03209	all	complete	C	4	0	0	0	0	AFR	SL17
HG03209	all	complete	DPA1	4	0	0	0	0	AFR	SL17
HG03209	all	complete	DPB1	4	0	0	0	0	AFR	SL17
HG03209	all	complete	DQA1	4	1	1	1	2	AFR	SL17
HG03209	all	complete	DQB1	4	0	0	0	0	AFR	SL17
HG03209	all	complete	DRB1	4	0	0	0	0	AFR	SL17
HG02976	T1K	complete	A	2	1	1	1	2	AFR	NG24
HG02976	T1K	complete	B	2	1	1	1	2	AFR	NG24
HG02976	T1K	complete	C	2	1	1	1	2	AFR	NG24
HG02976	T1K	complete	DPA1	2	1	1	1	2	AFR	NG24
HG02976	T1K	complete	DPB1	2	1	1	1	2	AFR	NG24
HG02976	T1K	complete	DQA1	2	1	1	1	2	AFR	NG24
HG02976	T1K	complete	DQB1	2	1	1	1	2	AFR	NG24
HG02976	T1K	complete	DRB1	2	0	0	0	0	AFR	NG24
HG02976	T1K	complete	A	4	1	1	1	2	AFR	NG24
HG02976	T1K	complete	B	4	0	0	0	0	AFR	NG24
HG02976	T1K	complete	C	4	0	0	0	0	AFR	NG24
HG02976	T1K	complete	DPA1	4	0	0	0	0	AFR	NG24
HG02976	T1K	complete	DPB1	4	1	1	0	1	AFR	NG24
HG02976	T1K	complete	DQA1	4	1	1	0	0	AFR	NG24
HG02976	T1K	complete	DQB1	4	1	1	0	1	AFR	NG24
HG02976	T1K	complete	DRB1	4	0	0	0	0	AFR	NG24
HG02976	ipd_genome	complete	A	2	1	1	1	2	AFR	NG24
HG02976	ipd_genome	complete	B	2	1	1	1	2	AFR	NG24
HG02976	ipd_genome	complete	C	2	1	1	1	2	AFR	NG24
HG02976	ipd_genome	complete	DPA1	2	1	1	1	2	AFR	NG24
HG02976	ipd_genome	complete	DPB1	2	1	1	1	2	AFR	NG24
HG02976	ipd_genome	complete	DQA1	2	1	1	1	2	AFR	NG24
HG02976	ipd_genome	complete	DQB1	2	1	1	1	2	AFR	NG24
HG02976	ipd_genome	complete	DRB1	2	0	0	0	0	AFR	NG24
HG02976	ipd_genome	complete	A	4	1	1	1	2	AFR	NG24
HG02976	ipd_genome	complete	B	4	0	0	0	0	AFR	NG24
HG02976	ipd_genome	complete	C	4	0	0	0	0	AFR	NG24
HG02976	ipd_genome	complete	DPA1	4	0	0	0	0	AFR	NG24
HG02976	ipd_genome	complete	DPB1	4	1	1	1	2	AFR	NG24
HG02976	ipd_genome	complete	DQA1	4	1	1	0	1	AFR	NG24
HG02976	ipd_genome	complete	DQB1	4	1	1	1	2	AFR	NG24
HG02976	ipd_genome	complete	DRB1	4	0	0	0	0	AFR	NG24
HG02976	all	complete	A	2	1	1	1	2	AFR	NG24
HG02976	all	complete	B	2	1	1	1	2	AFR	NG24
HG02976	all	complete	C	2	1	1	1	2	AFR	NG24
HG02976	all	complete	DPA1	2	1	1	1	2	AFR	NG24
HG02976	all	complete	DPB1	2	1	1	1	2	AFR	NG24
HG02976	all	complete	DQA1	2	1	1	1	2	AFR	NG24
HG02976	all	complete	DQB1	2	1	1	1	2	AFR	NG24
HG02976	all	complete	DRB1	2	0	0	0	0	AFR	NG24
HG02976	all	complete	A	4	1	1	1	2	AFR	NG24
HG02976	all	complete	B	4	0	0	0	0	AFR	NG24
HG02976	all	complete	C	4	0	0	0	0	AFR	NG24
HG02976	all	complete	DPA1	4	0	0	0	0	AFR	NG24
HG02976	all	complete	DPB1	4	1	1	1	2	AFR	NG24
HG02976	all	complete	DQA1	4	1	1	0	1	AFR	NG24
HG02976	all	complete	DQB1	4	1	1	1	2	AFR	NG24
HG02976	all	complete	DRB1	4	0	0	0	0	AFR	NG24
NA18879	T1K	complete	A	2	1	1	1	2	AFR	Y021
NA18879	T1K	complete	B	2	1	1	0	1	AFR	Y021
NA18879	T1K	complete	C	2	1	1	0	1	AFR	Y021
NA18879	T1K	complete	DPA1	2	1	1	1	2	AFR	Y021
NA18879	T1K	complete	DPB1	2	1	1	1	2	AFR	Y021
NA18879	T1K	complete	DQA1	2	1	1	1	2	AFR	Y021
NA18879	T1K	complete	DQB1	2	1	1	1	2	AFR	Y021
NA18879	T1K	complete	DRB1	2	1	1	1	2	AFR	Y021
NA18879	T1K	complete	A	4	1	1	1	2	AFR	Y021
NA18879	T1K	complete	B	4	0	0	0	0	AFR	Y021
NA18879	T1K	complete	C	4	1	0	0	1	AFR	Y021
NA18879	T1K	complete	DPA1	4	0	0	0	0	AFR	Y021
NA18879	T1K	complete	DPB1	4	0	0	0	0	AFR	Y021
NA18879	T1K	complete	DQA1	4	0	0	0	0	AFR	Y021
NA18879	T1K	complete	DQB1	4	1	1	0	0	AFR	Y021
NA18879	T1K	complete	DRB1	4	0	0	0	0	AFR	Y021
NA18879	ipd_genome	complete	A	2	1	1	1	2	AFR	Y021
NA18879	ipd_genome	complete	B	2	1	1	1	2	AFR	Y021
NA18879	ipd_genome	complete	C	2	1	1	1	2	AFR	Y021
NA18879	ipd_genome	complete	DPA1	2	1	1	1	2	AFR	Y021
NA18879	ipd_genome	complete	DPB1	2	1	1	1	2	AFR	Y021
NA18879	ipd_genome	complete	DQA1	2	1	1	1	2	AFR	Y021
NA18879	ipd_genome	complete	DQB1	2	1	1	1	2	AFR	Y021
NA18879	ipd_genome	complete	DRB1	2	1	1	1	2	AFR	Y021
NA18879	ipd_genome	complete	A	4	1	1	1	2	AFR	Y021
NA18879	ipd_genome	complete	B	4	0	0	0	0	AFR	Y021
NA18879	ipd_genome	complete	C	4	1	1	1	2	AFR	Y021
NA18879	ipd_genome	complete	DPA1	4	0	0	0	0	AFR	Y021
NA18879	ipd_genome	complete	DPB1	4	0	0	0	0	AFR	Y021
NA18879	ipd_genome	complete	DQA1	4	0	0	0	0	AFR	Y021
NA18879	ipd_genome	complete	DQB1	4	1	1	1	2	AFR	Y021
NA18879	ipd_genome	complete	DRB1	4	0	0	0	0	AFR	Y021
NA18879	all	complete	A	2	1	1	1	2	AFR	Y021
NA18879	all	complete	B	2	1	1	1	2	AFR	Y021
NA18879	all	complete	C	2	1	1	1	2	AFR	Y021
NA18879	all	complete	DPA1	2	1	1	1	2	AFR	Y021
NA18879	all	complete	DPB1	2	1	1	1	2	AFR	Y021
NA18879	all	complete	DQA1	2	1	1	1	2	AFR	Y021
NA18879	all	complete	DQB1	2	1	1	1	2	AFR	Y021
NA18879	all	complete	DRB1	2	1	1	1	2	AFR	Y021
NA18879	all	complete	A	4	1	1	1	2	AFR	Y021
NA18879	all	complete	B	4	0	0	0	0	AFR	Y021
NA18879	all	complete	C	4	1	1	1	2	AFR	Y021
NA18879	all	complete	DPA1	4	0	0	0	0	AFR	Y021
NA18879	all	complete	DPB1	4	0	0	0	0	AFR	Y021
NA18879	all	complete	DQA1	4	0	0	0	0	AFR	Y021
NA18879	all	complete	DQB1	4	1	1	1	2	AFR	Y021
NA18879	all	complete	DRB1	4	0	0	0	0	AFR	Y021
